-1349.83813477,0.0
-1363.01806641,0.0
-1333.71069336,0.0
-1401.91821289,0.0
-1428.58789062,0.0
-1435.52746582,0.0
-1415.39587402,0.0
-1396.62573242,0.0
-1423.93164062,0.0
-1414.16259766,0.0
-1423.46252441,0.0
-1446.54760742,0.0
-1445.92895508,0.0
-1432.03991699,0.0
-1377.8762207,0.0
-1366.8026123,0.0
-1355.21252441,0.1
-1308.57983398,0.5
-1361.07739258,0.8
-1359.23022461,1.0
-1329.89428711,0.8
-1339.05078125,0.5
-1334.73254395,0.1
-1315.62841797,0.0
-1295.51794434,0.0
-1315.97607422,0.0
-1283.36254883,0.0
-1329.15307617,0.0
-1307.14868164,0.0
-1263.7746582,0.0
-1310.39050293,0.0
-1311.13513184,0.0
-1344.24572754,0.1
-1334.71337891,0.5
-1328.59545898,0.8
-1361.27404785,1.0
-1301.54272461,0.8
-1331.5090332,0.5
-1371.41247559,0.1
-1378.67358398,0.0
-1386.95178223,0.0
-1375.30639648,0.0
-1377.83007812,0.0
-1380.91662598,0.0
-1390.22924805,0.0
-1395.93408203,0.0
-1361.10852051,0.0
-1372.8536377,0.0
-1370.95397949,0.0
-1386.67456055,0.0
-1383.65136719,0.0
-1406.71813965,0.0
-1418.34631348,0.0
-1396.10974121,0.0
-1413.6451416,0.1
-1358.57946777,0.5
-1373.09643555,0.8
-1359.8659668,1.0
-1365.31225586,0.8
-1355.37927246,0.5
-1355.63244629,0.1
-1353.56115723,0.0
-1351.06860352,0.0
-1316.44702148,0.0
-1358.73486328,0.0
-1364.12854004,0.0
-1332.3104248,0.0
-1335.6159668,0.0
-1334.05187988,0.0
-1316.08984375,0.0
-1308.40942383,0.0
-1296.19250488,0.0
-1266.18005371,0.1
-1233.63769531,0.5
-1221.57214355,0.8
-1192.90234375,1.0
-1152.3704834,0.8
-1143.67822266,0.5
-1153.96789551,0.1
-1138.74267578,0.0
-1162.09912109,0.0
-1163.97949219,0.0
-1101.26794434,0.0
-1156.86425781,0.0
-1149.69384766,0.0
-1140.58117676,0.0
-1182.94238281,0.0
-1205.66882324,0.0
-1202.6640625,0.0
-1209.36254883,0.0
-1197.17346191,0.0
-1193.66882324,0.0
-1195.57495117,0.0
-1172.95410156,0.0
-1159.60668945,0.0
-1159.35510254,0.1
-1167.38562012,0.5
-1141.56713867,0.8
-1120.71289062,1.0
-1161.02392578,0.8
-1193.50305176,0.5
-1169.94506836,0.1
-1249.03356934,0.0
-1243.79162598,0.0
-1226.60046387,0.1
-1243.25756836,0.5
-1221.61169434,0.8
-1286.14086914,1.0
-1264.20910645,0.8
-1215.76940918,0.5
-1214.13757324,0.1
-1224.13427734,0.0
-1211.8145752,0.0
-1245.9005127,0.0
-1227.95458984,0.0
-1228.61328125,0.0
-1208.99780273,0.0
-1205.1640625,0.0
-1215.46508789,0.0
-1196.90454102,0.0
-1183.79748535,0.0
-1200.82983398,0.0
-1194.28210449,0.0
-1173.19885254,0.1
-1214.11120605,0.5
-1203.9276123,0.8
-1196.38513184,1.0
-1200.06335449,0.8
-1167.67553711,0.5
-1198.87390137,0.1
-1222.34082031,0.0
-1180.12915039,0.0
-1195.10644531,0.1
-1205.1472168,0.5
-1193.11010742,0.8
-1145.80126953,1.0
-1131.53820801,0.8
-1159.80749512,0.5
-1121.4185791,0.1
-1130.51599121,0.0
-1162.77978516,0.0
-1133.70922852,0.0
-1132.45239258,0.0
-1156.08898926,0.0
-1135.50952148,0.0
-1157.77880859,0.0
-1145.77246094,0.0
-1123.94104004,0.0
-1125.06481934,0.0
-1144.31091309,0.0
-1121.32263184,0.0
-1145.06750488,0.0
-1157.44226074,0.1
-1147.68615723,0.5
-1139.95849609,0.8
-1132.72595215,1.0
-1095.97546387,0.8
-1119.84570312,0.5
-1100.12023926,0.1
-1154.8770752,0.0
-1124.33911133,0.0
-1080.63195801,0.0
-1112.93164062,0.0
-1127.07019043,0.0
-1140.03930664,0.0
-1135.69604492,0.0
-1153.39038086,0.0
-1160.17932129,0.0
-1133.70300293,0.0
-1128.21569824,0.1
-1133.84155273,0.5
-1141.07946777,0.8
-1138.62573242,1.0
-1118.93640137,0.8
-1124.59619141,0.3
-1087.51330566,0.3
-1138.61791992,0.8
-1064.73364258,1.0
-1057.38037109,0.8
-1042.82629395,0.5
-1073.63452148,0.1
-1077.26586914,0.0
-1068.56848145,0.0
-1058.2755127,0.0
-1041.61657715,0.0
-1059.7434082,0.0
-1053.33837891,0.0
-1059.34680176,0.0
-1110.63647461,0.0
-1103.33544922,0.0
-1109.51989746,0.0
-1057.9083252,0.0
-1048.80200195,0.0
-1086.89404297,0.0
-1088.54309082,0.0
-1098.02270508,0.0
-1113.36889648,0.0
-1119.80322266,0.0
-1110.34753418,0.0
-1107.45117188,0.1
-1145.00952148,0.5
-1126.40856934,0.8
-1118.41088867,1.0
-1117.49401855,0.8
-1072.67858887,0.5
-1078.71972656,0.1
-1078.16223145,0.0
-1052.17602539,0.0
-1074.36157227,0.0
-1076.50231934,0.0
-1094.11108398,0.0
-1115.07678223,0.1
-1112.19396973,0.5
-1136.49890137,0.8
-1113.24768066,1.0
-1155.67321777,0.8
-1164.45483398,0.5
-1139.37451172,0.1
-1143.41845703,0.0
-1149.7454834,0.0
-1124.0168457,0.0
-1105.41577148,0.0
-1128.71166992,0.0
-1127.38415527,0.0
-1110.28186035,0.0
-1103.64294434,0.0
-1123.54394531,0.0
-1125.81848145,0.0
-1096.44604492,0.0
-1135.76977539,0.0
-1103.25036621,0.0
-1108.59338379,0.0
-1125.49865723,0.0
-1163.90454102,0.0
-1136.00085449,0.0
-1180.99975586,0.1
-1171.14501953,0.5
-1182.5748291,0.8
-1172.75354004,1.0
-1160.78662109,0.8
-1150.59057617,0.5
-1161.9822998,0.1
-1157.76452637,0.0
-1254.40673828,0.0
-1180.0135498,0.0
-1171.10351562,0.0
-1194.69311523,0.0
-1155.91430664,0.1
-1185.7409668,0.5
-1180.01574707,0.8
-1173.2175293,1.0
-1189.40319824,0.8
-1209.64135742,0.5
-1208.74194336,0.1
-1240.71826172,0.0
-1268.25292969,0.0
-1292.37145996,0.0
-1268.96569824,0.0
-1274.64367676,0.0
-1307.02526855,0.0
-1347.2331543,0.0
-1352.28393555,0.0
-1360.26074219,0.0
-1332.72668457,0.0
-1372.58117676,0.0
-1338.44787598,0.0
-1304.06469727,0.0
-1277.34069824,0.0
-1285.984375,0.0
-1262.81921387,0.0
-1312.33764648,0.0
-1334.6048584,0.0
-1334.27038574,0.0
-1393.95178223,0.1
-1327.01318359,0.5
-1382.29284668,0.8
-1368.23803711,1.0
-1305.26049805,0.8
-1378.66503906,0.5
-1332.90661621,0.1
-1337.22253418,0.0
-1365.13928223,0.1
-1347.3067627,0.5
-1398.40771484,0.8
-1408.58508301,1.0
-1382.65673828,0.8
-1426.07971191,0.5
-1374.04406738,0.1
-1361.78125,0.0
-1327.59155273,0.0
-1302.32507324,0.0
-1299.98254395,0.0
-1287.69921875,0.0
-1298.81274414,0.0
-1307.33190918,0.0
-1291.11401367,0.0
-1296.20629883,0.0
-1331.60571289,0.0
-1346.78173828,0.0
-1358.36437988,0.0
-1376.98156738,0.0
-1387.30273438,0.0
-1352.66052246,0.0
-1402.35571289,0.0
-1403.3605957,0.1
-1377.55810547,0.5
-1340.38647461,0.8
-1301.27502441,1.0
-1337.87060547,0.8
-1281.3996582,0.5
-1315.12084961,0.1
-1338.95947266,0.0
-1287.39355469,0.0
-1338.62780762,0.0
-1360.39135742,0.0
-1405.19506836,0.0
-1399.76025391,0.0
-1452.74963379,0.0
-1431.25183105,0.0
-1405.26647949,0.0
-1435.99499512,0.0
-1481.31030273,0.0
-1416.68151855,0.0
-1423.24206543,0.1
-1410.69018555,0.5
-1418.98596191,0.8
-1399.62609863,1.0
-1399.81958008,0.8
-1420.16052246,0.5
-1389.85668945,0.1
-1422.80456543,0.0
-1424.43078613,0.0
-1406.79516602,0.0
-1369.22314453,0.0
-1342.94628906,0.1
-1313.67236328,0.5
-1344.05273438,0.8
-1316.9675293,1.0
-1338.51965332,0.8
-1338.23583984,0.5
-1316.1048584,0.1
-1361.53881836,0.0
-1356.61401367,0.0
-1369.03344727,0.0
-1364.00952148,0.0
-1353.91247559,0.0
-1286.30493164,0.1
-1288.81774902,0.5
-1290.66687012,0.8
-1262.66821289,1.0
-1211.17626953,0.8
-1171.6640625,0.5
-1162.76660156,0.1
-1127.83544922,0.0
-1098.25634766,0.0
-1143.44763184,0.0
-1114.81176758,0.0
-1132.11108398,0.0
-1138.15576172,0.0
-1129.38378906,0.0
-1197.69348145,0.0
-1182.38085938,0.0
-1146.2019043,0.0
-1179.71960449,0.0
-1133.73925781,0.0
-1170.25842285,0.0
-1138.63269043,0.0
-1185.93359375,0.0
-1162.81530762,0.0
-1138.75256348,0.0
-1177.46789551,0.0
-1173.62219238,0.1
-1154.4432373,0.5
-1171.3125,0.8
-1159.29772949,1.0
-1148.71557617,0.8
-1162.82800293,0.5
-1158.75622559,0.1
-1171.00830078,0.0
-1241.51416016,0.0
-1238.75390625,0.1
-1248.38476562,0.5
-1246.99414062,0.8
-1182.12976074,1.0
-1232.28234863,0.8
-1226.03930664,0.5
-1215.67382812,0.1
-1290.84362793,0.0
-1260.8572998,0.0
-1238.12927246,0.0
-1238.61157227,0.0
-1263.87915039,0.1
-1247.39196777,0.5
-1236.41137695,0.8
-1252.76586914,1.0
-1217.59570312,0.8
-1202.56555176,0.5
-1180.8001709,0.1
-1220.33691406,0.0
-1178.55627441,0.0
-1217.07336426,0.0
-1237.10168457,0.0
-1231.13647461,0.0
-1266.47521973,0.0
-1233.04089355,0.0
-1211.6463623,0.0
-1268.99157715,0.0
-1229.25354004,0.0
-1247.7833252,0.0
-1221.6081543,0.1
-1213.37365723,0.5
-1231.26953125,0.8
-1179.55810547,1.0
-1213.92163086,0.8
-1233.96411133,0.5
-1218.25598145,0.1
-1281.98376465,0.0
-1261.53710938,0.0
-1286.46191406,0.0
-1287.10546875,0.0
-1302.84399414,0.0
-1292.57275391,0.0
-1335.96313477,0.1
-1336.22399902,0.5
-1339.37060547,0.8
-1370.81469727,1.0
-1363.60412598,0.8
-1408.08544922,0.5
-1499.25415039,0.1
-1623.21447754,0.0
-1570.68603516,0.0
-1526.8302002,0.0
-1457.63708496,0.0
-1540.51599121,0.0
-1564.09179688,0.0
-1624.25915527,0.0
-1562.40002441,0.0
-1573.71691895,0.0
-1581.2635498,0.0
-1500.11352539,0.0
-1592.23034668,0.0
-1734.9597168,0.0
-1660.49060059,0.0
-1777.26098633,0.0
-1713.75976562,0.0
-1600.57226562,0.0
-1777.43676758,0.0
-1716.47106934,0.0
-1697.13220215,0.0
-1746.61291504,0.0
-1743.99682617,0.0
-1780.93591309,0.0
-1772.6640625,0.1
-1757.41723633,0.5
-1762.88952637,0.8
-1827.74743652,1.0
-1827.88122559,0.8
-1800.13366699,0.5
-1707.61608887,0.1
-1694.14929199,0.0
-1651.37817383,0.0
-1563.8404541,0.0
-1648.1270752,0.0
-1686.87561035,0.0
-1676.97692871,0.0
-1750.68200684,0.1
-1747.04296875,0.5
-1695.04418945,0.8
-1766.5958252,1.0
-1685.89855957,0.8
-1730.70788574,0.5
-1637.22570801,0.1
-1644.11938477,0.0
-1701.4465332,0.0
-1617.8314209,0.1
-1690.05444336,0.5
-1674.13293457,0.8
-1611.22094727,1.0
-1739.81994629,0.8
-1736.42565918,0.5
-1701.55725098,0.1
-1714.29748535,0.0
-1778.10839844,0.0
-1753.95153809,0.0
-1761.51721191,0.0
-1800.3951416,0.0
-1836.37988281,0.0
-1757.52001953,0.0
-1754.18640137,0.0
-1764.07116699,0.0
-1902.23876953,0.0
-1779.88171387,0.0
-1831.94812012,0.0
-1768.98510742,0.0
-1772.49719238,0.0
-1845.05212402,0.0
-1977.44848633,0.1
-1924.14892578,0.5
-1799.07263184,0.8
-1773.7010498,1.0
-1773.46374512,0.8
-1775.72509766,0.5
-1773.87634277,0.1
-1835.37390137,0.0
-1823.74279785,0.0
-1851.94348145,0.0
-1747.95629883,0.0
-1793.17456055,0.0
-1827.36242676,0.0
-1787.6730957,0.0
-1839.41699219,0.0
-1768.26501465,0.0
-1803.47143555,0.0
-1890.94030762,0.1
-1804.30786133,0.5
-1710.01940918,0.8
-1759.66992188,1.0
-1718.0715332,0.8
-1613.96020508,0.5
-1517.45495605,0.1
-1504.43078613,0.0
-1443.60180664,0.0
-1503.65734863,0.0
-1529.97265625,0.1
-1545.7923584,0.5
-1567.94006348,0.8
-1597.95898438,1.0
-1582.75,0.8
-1539.86499023,0.5
-1616.16711426,0.1
-1617.08349609,0.0
-1793.65661621,0.0
-1699.73571777,0.0
-1568.45617676,0.0
-1524.14245605,0.0
-1617.25,0.0
-1681.58691406,0.0
-1631.77246094,0.0
-1558.43945312,0.0
-1615.13793945,0.0
-1555.67675781,0.0
-1426.93432617,0.0
-1572.09069824,0.0
-1697.7052002,0.0
-1657.20458984,0.1
-1726.98706055,0.5
-1644.97705078,0.8
-1637.95385742,1.0
-1730.15026855,0.8
-1662.46911621,0.5
-1706.51940918,0.1
-1779.94580078,0.0
-1737.66687012,0.0
-1745.68225098,0.0
-1701.92138672,0.0
-1756.83190918,0.0
-1722.94775391,0.0
-1886.32641602,0.0
-1802.36975098,0.0
-1726.20483398,0.0
-1694.77416992,0.0
-1656.20092773,0.0
-1598.75793457,0.0
-1564.60437012,0.0
-1678.51965332,0.1
-1625.14440918,0.5
-1689.80102539,0.8
-1821.20703125,1.0
-1703.2956543,0.8
-1759.96044922,0.5
-1779.90026855,0.1
-1658.3807373,0.0
-1762.26269531,0.0
-1691.12878418,0.0
-1700.12194824,0.0
-1658.9921875,0.0
-1611.42346191,0.0
-1725.85375977,0.0
-1611.1628418,0.0
-1571.0625,0.0
-1645.31665039,0.0
-1640.50683594,0.1
-1581.67407227,0.5
-1642.48291016,0.8
-1719.10473633,1.0
-1613.52856445,0.8
-1666.73181152,0.5
-1736.81433105,0.1
-1807.47143555,0.0
-1773.23413086,0.0
-1733.69433594,0.0
-1772.02197266,0.0
-1823.25183105,0.1
-1773.1361084,0.5
-1866.67248535,0.8
-1806.3104248,1.0
-1782.44018555,0.8
-1759.01611328,0.5
-1832.72497559,0.1
-1817.22302246,0.0
-1718.57495117,0.0
-1783.29077148,0.0
-1745.14672852,0.0
-1715.49853516,0.1
-1685.84863281,0.5
-1791.62634277,0.8
-1772.9642334,1.0
-1872.07519531,0.8
-1915.50732422,0.5
-1818.69714355,0.1
-1871.95837402,0.0
-1908.45800781,0.0
-1854.99731445,0.0
-1845.35595703,0.0
-1986.66650391,0.0
-2080.54150391,0.0
-2008.37451172,0.0
-1893.93896484,0.0
-2029.69616699,0.0
-1981.03015137,0.0
-1901.640625,0.0
-1887.38586426,0.0
-1937.47229004,0.0
-1898.78588867,0.0
-1865.37756348,0.0
-1897.55041504,0.0
-1872.84362793,0.0
-1915.64013672,0.0
-1964.14367676,0.0
-1923.6517334,0.0
-1932.56799316,0.0
-2016.53686523,0.1
-1993.60778809,0.5
-2021.85241699,0.8
-2068.11547852,1.0
-2004.08654785,0.8
-2056.93920898,0.5
-2032.50756836,0.1
-2038.56945801,0.0
-2126.72143555,0.0
-2137.59667969,0.0
-2168.80273438,0.0
-2161.63842773,0.0
-2196.40332031,0.0
-2184.07006836,0.1
-2164.5144043,0.5
-2192.50756836,0.8
-2256.93237305,1.0
-2221.18115234,0.8
-2296.45654297,0.5
-2224.35668945,0.1
-2164.62719727,0.0
-2206.66723633,0.1
-2251.75097656,0.5
-2257.70776367,0.8
-2351.94750977,1.0
-2351.18579102,0.8
-2303.40136719,0.5
-2315.02441406,0.1
-2253.62475586,0.0
-2311.40429688,0.0
-2347.4753418,0.0
-2339.65209961,0.0
-2309.89160156,0.0
-2304.21337891,0.0
-2358.37133789,0.0
-2367.22290039,0.0
-2335.99291992,0.0
-2429.81640625,0.0
-2447.41625977,0.0
-2390.953125,0.0
-2495.07519531,0.0
-2393.37084961,0.0
-2442.41723633,0.0
-2488.26635742,0.0
-2477.58129883,0.0
-2558.89404297,0.0
-2533.49755859,0.1
-2554.16577148,0.5
-2542.84716797,0.8
-2618.04614258,1.0
-2550.1328125,0.8
-2553.12573242,0.5
-2486.02001953,0.1
-2442.61303711,0.0
-2484.45166016,0.0
-2529.7824707,0.0
-2490.25146484,0.0
-2495.73022461,0.0
-2440.60620117,0.0
-2383.18457031,0.0
-2417.2121582,0.0
-2507.84570312,0.0
-2512.88012695,0.0
-2520.76318359,0.0
-2596.23339844,0.0
-2441.58813477,0.0
-2496.18237305,0.0
-2568.00610352,0.0
-2502.95898438,0.0
-2572.62255859,0.0
-2496.27636719,0.0
-2515.24438477,0.0
-2489.31884766,0.0
-2497.4543457,0.0
-2415.18188477,0.0
-2532.08618164,0.0
-2448.17895508,0.0
-2440.5546875,0.0
-2378.19775391,0.0
-2369.14526367,0.0
-2339.31274414,0.0
-2275.55419922,0.0
-2269.02197266,0.0
-2334.07958984,0.0
-2347.1953125,0.0
-2351.76904297,0.1
-2398.46166992,0.5
-2307.03540039,0.8
-2385.35058594,1.0
-2297.92260742,0.8
-2304.38793945,0.5
-2274.46972656,0.1
-2323.54052734,0.0
-2345.74975586,0.0
-2331.94311523,0.0
-2437.72924805,0.0
-2350.43310547,0.0
-2260.56201172,0.0
-2341.67211914,0.0
-2321.50488281,0.0
-2291.91455078,0.0
-2308.01953125,0.0
-2390.32104492,0.0
-2263.23120117,0.1
-2304.32836914,0.5
-2364.1237793,0.8
-2362.25561523,1.0
-2320.21899414,0.8
-2408.01928711,0.5
-2335.26074219,0.1
-2477.64624023,0.0
-2360.59228516,0.0
-2382.53442383,0.0
-2365.20288086,0.0
-2360.44458008,0.0
-2420.56518555,0.0
-2450.95410156,0.0
-2474.82055664,0.0
-2294.39282227,0.0
-2319.73950195,0.0
-2321.51660156,0.0
-2323.76953125,0.0
-2350.57714844,0.0
-2368.76928711,0.0
-2270.24560547,0.0
-2392.18774414,0.0
-2330.66308594,0.0
-2345.05297852,0.0
-2396.68676758,0.0
-2442.49072266,0.1
-2471.40551758,0.5
-2333.05761719,0.8
-2424.1496582,1.0
-2423.66845703,0.8
-2401.91430664,0.5
-2390.18994141,0.1
-2422.0456543,0.0
-2397.22827148,0.0
-2290.29199219,0.0
-2254.13696289,0.0
-2172.87353516,0.0
-2227.43579102,0.0
-2254.2409668,0.0
-2333.31860352,0.0
-2324.03759766,0.0
-2335.08837891,0.0
-2361.10302734,0.1
-2395.61767578,0.5
-2337.79150391,0.8
-2400.94750977,1.0
-2354.83935547,0.8
-2340.07177734,0.5
-2301.45678711,0.1
-2300.3972168,0.0
-2410.83227539,0.0
-2356.61499023,0.0
-2372.66796875,0.0
-2393.20654297,0.0
-2355.56958008,0.0
-2389.53662109,0.0
-2423.13037109,0.0
-2427.20458984,0.0
-2392.63745117,0.0
-2434.43017578,0.0
-2459.671875,0.0
-2547.26123047,0.0
-2509.46728516,0.0
-2491.27124023,0.1
-2459.62426758,0.5
-2461.77929688,0.8
-2483.60327148,1.0
-2477.53369141,0.8
-2498.95043945,0.5
-2597.22851562,0.1
-2517.4597168,0.0
-2542.28198242,0.0
-2525.67089844,0.0
-2512.51025391,0.0
-2595.71582031,0.0
-2542.64819336,0.0
-2492.14428711,0.0
-2464.99755859,0.0
-2508.39770508,0.0
-2354.26049805,0.0
-2378.64257812,0.0
-2499.81811523,0.0
-2412.59814453,0.0
-2489.74316406,0.0
-2432.36157227,0.0
-2357.65576172,0.0
-2460.40942383,0.0
-2413.98120117,0.1
-2518.96142578,0.5
-2425.4609375,0.8
-2423.65917969,1.0
-2470.09863281,0.8
-2388.61352539,0.3
-2382.57177734,0.3
-2296.14990234,0.8
-2311.15795898,1.0
-2312.53686523,0.8
-2209.78662109,0.5
-2228.03759766,0.1
-2189.91479492,0.0
-2140.32836914,0.0
-2142.49194336,0.0
-2209.13500977,0.0
-2215.99560547,0.0
-2169.41381836,0.0
-2251.31787109,0.0
-2247.40112305,0.0
-2216.38500977,0.0
-2238.93041992,0.1
-2165.27880859,0.5
-2226.15917969,0.8
-2136.32250977,1.0
-2131.12817383,0.8
-2116.45019531,0.5
-2041.89807129,0.1
-2093.46875,0.0
-2080.53540039,0.0
-2051.48120117,0.0
-2165.86474609,0.0
-2164.78930664,0.0
-2109.29101562,0.0
-2147.46411133,0.0
-2237.25341797,0.0
-2225.78540039,0.0
-2189.80615234,0.0
-2218.39379883,0.1
-2197.22192383,0.5
-2152.64355469,0.8
-2144.74633789,1.0
-2148.08081055,0.8
-2140.51538086,0.5
-2106.77124023,0.1
-2185.37451172,0.0
-2160.53466797,0.0
-2180.50415039,0.0
-2193.49487305,0.0
-2253.09277344,0.0
-2194.85791016,0.0
-2096.38867188,0.0
-2127.40820312,0.0
-2110.8659668,0.0
-2051.77124023,0.0
-2009.00219727,0.1
-2106.83251953,0.5
-2063.27734375,0.8
-2107.89208984,1.0
-2109.25317383,0.8
-2040.21887207,0.8
-2131.82788086,1.0
-2173.9831543,0.8
-2064.0246582,0.5
-2066.62597656,0.1
-2041.24926758,0.1
-2106.34716797,0.5
-2027.12561035,0.8
-1983.05615234,1.0
-2016.87927246,0.8
-1943.97509766,0.5
-1958.55529785,0.1
-1881.46704102,0.0
-1923.75134277,0.0
-1984.53149414,0.0
-1912.68896484,0.0
-1920.56188965,0.0
-1897.52832031,0.0
-1867.67797852,0.0
-1925.49243164,0.0
-1903.91455078,0.0
-1929.21643066,0.0
-1929.57800293,0.0
-1968.0690918,0.0
-1932.94018555,0.1
-1902.85192871,0.5
-1983.92358398,0.8
-1961.1673584,1.0
-2020.19958496,0.8
-1964.07348633,0.5
-1955.46337891,0.1
-1980.11523438,0.0
-1920.13574219,0.1
-1936.30834961,0.5
-1951.29296875,0.8
-1980.94995117,1.0
-1974.54223633,0.8
-1959.53039551,0.5
-2052.6105957,0.1
-2032.38085938,0.0
-2030.57824707,0.0
-2103.11035156,0.0
-2073.77368164,0.0
-2086.42895508,0.0
-2056.06518555,0.1
-2039.34924316,0.5
-2026.31555176,0.8
-2018.43127441,1.0
-2165.10449219,0.8
-2103.71289062,0.5
-2074.14306641,0.1
-2084.75219727,0.0
-2075.79736328,0.0
-2034.01379395,0.0
-2081.75024414,0.0
-2114.08032227,0.0
-2042.7388916,0.0
-2065.36499023,0.0
-2095.36791992,0.0
-2123.70898438,0.1
-2112.18432617,0.5
-2101.93652344,0.8
-2061.27807617,1.0
-2098.98876953,0.8
-2024.00952148,0.5
-2091.49682617,0.1
-2012.57556152,0.0
-2002.9708252,0.0
-2060.39624023,0.0
-2113.85302734,0.1
-2115.99414062,0.5
-2127.30419922,0.8
-2099.48925781,1.0
-2066.79052734,0.8
-2054.54125977,0.3
-2042.92651367,0.3
-2077.48535156,0.8
-2043.19042969,1.0
-2018.81921387,0.8
-1999.67102051,0.5
-1946.63952637,0.1
-1971.78283691,0.0
-1974.9239502,0.0
-1963.40698242,0.0
-1986.24707031,0.0
-1988.69787598,0.0
-2015.27380371,0.0
-2018.77172852,0.1
-1985.62365723,0.5
-2058.73071289,0.8
-2032.15771484,1.0
-2013.51330566,0.8
-1981.43835449,0.5
-1979.76855469,0.1
-1973.45507812,0.0
-1962.62963867,0.0
-1967.01428223,0.0
-2004.6048584,0.0
-2012.72631836,0.0
-2003.34729004,0.0
-2034.73730469,0.0
-2062.40673828,0.0
-2010.85534668,0.0
-2007.07971191,0.0
-2044.66772461,0.0
-2041.38684082,0.0
-2013.79650879,0.0
-2027.34362793,0.0
-1990.82128906,0.0
-2009.06762695,0.1
-2045.14416504,0.5
-2031.74206543,0.8
-2030.67163086,1.0
-2041.36132812,0.8
-2090.86694336,0.5
-2158.78979492,0.1
-2178.98828125,0.0
-2139.72167969,0.0
-2125.56713867,0.0
-2147.94799805,0.0
-2169.71679688,0.0
-2179.42700195,0.0
-2287.13330078,0.1
-2265.77368164,0.5
-2340.76391602,0.8
-2287.24145508,1.0
-2279.9519043,0.8
-2408.60620117,0.5
-2393.79174805,0.1
-2383.10498047,0.0
-2390.85229492,0.0
-2447.43334961,0.1
-2480.09765625,0.5
-2470.3515625,0.8
-2506.02392578,1.0
-2557.43579102,0.8
-2553.34399414,0.5
-2498.31176758,0.1
-2517.76708984,0.0
-2564.41064453,0.0
-2532.17749023,0.0
-2557.6652832,0.0
-2562.2800293,0.0
-2583.99243164,0.0
-2664.04589844,0.0
-2633.50439453,0.0
-2709.56445312,0.0
-2719.44287109,0.0
-2739.83740234,0.0
-2789.55737305,0.0
-2774.15869141,0.0
-2818.5871582,0.0
-2825.74780273,0.0
-2734.43261719,0.0
-2770.25219727,0.0
-2787.41821289,0.0
-2808.66748047,0.0
